x,y,z
-0.5656565656565649,-4.6060606060606055,-99.74288607035143
-0.4040404040404031,-4.6060606060606055,-99.60739349451781
-0.2424242424242422,-4.6060606060606055,-99.50088363040649
-0.08080808080808044,-4.6060606060606055,-99.44274348071461
0.08080808080808133,-4.6060606060606055,-99.44274348071461
0.24242424242424399,-4.6060606060606055,-99.50088363040649
0.40404040404040487,-4.6060606060606055,-99.60739349451782
0.5656565656565657,-4.6060606060606055,-99.74288607035146
0.7272727272727284,-4.6060606060606055,-99.87866971626947
0.8888888888888893,-4.6060606060606055,-99.97722590439712
1.050505050505052,-4.6060606060606055,-99.9928629486091
1.2121212121212128,-4.6060606060606055,-99.87255661554758
1.3737373737373737,-4.6060606060606055,-99.55698735822601
1.5353535353535364,-4.6060606060606055,-98.98178070005335
1.6969696969696972,-4.6060606060606055,-98.07895210224042
1.85858585858586,-4.6060606060606055,-96.77855069557508
2.0202020202020208,-4.6060606060606055,-95.01048791354495
2.1818181818181834,-4.6060606060606055,-92.70652779653359
2.3434343434343443,-4.6060606060606055,-89.8024060796372
2.505050505050505,-4.6060606060606055,-86.24003568856526
2.666666666666668,-4.6060606060606055,-81.9697474984695
2.8282828282828287,-4.6060606060606055,-76.9525076691951
2.9898989898989914,-4.6060606060606055,-71.16204700402695
3.1515151515151523,-4.6060606060606055,-64.58683395379455
3.313131313131315,-4.6060606060606055,-57.231821378704
3.474747474747476,-4.6060606060606055,-49.119898162918616
3.6363636363636367,-4.6060606060606055,-40.29298032793867
3.7979797979797993,-4.6060606060606055,-30.81268238769132
3.9595959595959602,-4.6060606060606055,-20.76051821374722
4.121212121212123,-4.6060606060606055,-10.237591428000712
4.282828282828284,-4.6060606060606055,0.6362519723201318
4.444444444444445,-4.6060606060606055,11.723821780524034
4.606060606060607,-4.6060606060606055,22.87253011607323
4.767676767676768,-4.6060606060606055,33.91686774901301
4.929292929292931,-4.6060606060606055,44.681375245201544
5.090909090909092,-4.6060606060606055,54.98405785486794
5.252525252525254,-4.6060606060606055,64.64017774203778
5.414141414141415,-4.6060606060606055,73.46634310565953
5.575757575757576,-4.6060606060606055,81.28480144111634
5.737373737373739,-4.6060606060606055,87.92783405790254
5.8989898989899,-4.6060606060606055,93.2421413758876
6.060606060606062,-4.6060606060606055,97.09310377305444
6.222222222222223,-4.6060606060606055,99.36880108038694
6.383838383838386,-4.6060606060606055,99.98367535954472
6.545454545454547,-4.6060606060606055,98.88172641169722
6.707070707070708,-4.6060606060606055,96.03913751459392
6.86868686868687,-4.6060606060606055,91.46624003972538
7.030303030303031,-4.6060606060606055,85.20873964130575
7.191919191919194,-4.6060606060606055,77.3481433261859
7.353535353535355,-4.6060606060606055,68.00134552156284
7.515151515151516,-4.6060606060606055,57.319351798067764
7.676767676767678,-4.6060606060606055,45.485140663349554
7.838383838383839,-4.6060606060606055,32.71068625385256
8.0,-4.6060606060606055,19.233187227564255
-8.0,-4.444444444444445,26.972431516120043
-7.838383838383838,-4.444444444444445,40.2313822882746
-7.6767676767676765,-4.444444444444445,52.632575672811576
-7.515151515151516,-4.444444444444445,63.94363436937374
-7.353535353535354,-4.444444444444445,73.96034041974656
-7.191919191919192,-4.444444444444445,82.51023653677233
-7.03030303030303,-4.444444444444445,89.45537544578126
-6.8686868686868685,-4.444444444444445,94.69417745636251
-6.707070707070707,-4.444444444444445,98.16238013340666
-6.545454545454545,-4.444444444444445,99.83308736065027
-6.383838383838384,-4.444444444444445,99.7159476711582
-6.222222222222222,-4.444444444444445,97.85551287636571
-6.0606060606060606,-4.444444444444445,94.3288472281179
-5.898989898989899,-4.444444444444445,89.2424741303705
-5.737373737373737,-4.444444444444445,82.72876138841552
-5.575757575757576,-4.444444444444445,74.94185683842001
-5.4141414141414135,-4.444444444444445,66.0532937255995
-5.252525252525253,-4.444444444444445,56.24738927884621
-5.090909090909091,-4.444444444444445,45.716560544545324
-4.929292929292929,-4.444444444444445,34.65667877112492
-4.767676767676767,-4.444444444444445,23.2625776503665
-4.6060606060606055,-4.444444444444445,11.723821780524034
-4.444444444444445,-4.444444444444445,0.22083015726665467
-4.282828282828282,-4.444444444444445,-11.078564273218621
-4.121212121212121,-4.444444444444445,-22.022053487862053
-3.9595959595959593,-4.444444444444445,-32.47524294764658
-3.7979797979797976,-4.444444444444445,-42.32345859603947
-3.636363636363636,-4.444444444444445,-51.472958710232774
-3.474747474747474,-4.444444444444445,-59.851554322088575
-3.313131313131313,-4.444444444444445,-67.40865834370959
-3.1515151515151514,-4.444444444444445,-74.11479858090246
-2.9898989898989896,-4.444444444444445,-79.96064305858489
-2.828282828282828,-4.444444444444445,-84.95559713908875
-2.666666666666666,-4.444444444444445,-89.12604048474232
-2.5050505050505043,-4.444444444444445,-92.51327778216006
-2.3434343434343425,-4.444444444444445,-95.17128018349445
-2.1818181818181817,-4.444444444444445,-97.16429460754067
-2.02020202020202,-4.444444444444445,-98.56439546669338
-1.8585858585858581,-4.444444444444445,-99.44904824085802
-1.6969696969696964,-4.444444444444445,-99.89874691390555
-1.5353535353535346,-4.444444444444445,-99.99477803602824
-1.3737373737373728,-4.444444444444445,-99.8171535869496
-1.212121212121212,-4.444444444444445,-99.44274348071463
-1.0505050505050502,-4.444444444444445,-98.9436271179941
-0.8888888888888884,-4.444444444444445,-98.38567252296755
-0.7272727272727266,-4.444444444444445,-97.82734194470721
-0.5656565656565649,-4.444444444444445,-97.31871493438128
-0.4040404040404031,-4.444444444444445,-96.90071428647994
-0.2424242424242422,-4.444444444444445,-96.6045171437676
-0.08080808080808044,-4.444444444444445,-96.45113309479439
0.08080808080808133,-4.444444444444445,-96.45113309479439
0.24242424242424399,-4.444444444444445,-96.6045171437676
0.40404040404040487,-4.444444444444445,-96.90071428647995
0.5656565656565657,-4.444444444444445,-97.3187149343813
0.7272727272727284,-4.444444444444445,-97.82734194470723
0.8888888888888893,-4.444444444444445,-98.38567252296755
1.050505050505052,-4.444444444444445,-98.9436271179941
1.2121212121212128,-4.444444444444445,-99.44274348071463
1.3737373737373737,-4.444444444444445,-99.8171535869496
1.5353535353535364,-4.444444444444445,-99.99477803602824
1.6969696969696972,-4.444444444444445,-99.89874691390555
1.85858585858586,-4.444444444444445,-99.449048240858
2.0202020202020208,-4.444444444444445,-98.56439546669337
2.1818181818181834,-4.444444444444445,-97.16429460754064
2.3434343434343443,-4.444444444444445,-95.17128018349442
2.505050505050505,-4.444444444444445,-92.51327778216006
2.666666666666668,-4.444444444444445,-89.12604048474225
2.8282828282828287,-4.444444444444445,-84.95559713908871
2.9898989898989914,-4.444444444444445,-79.96064305858484
3.1515151515151523,-4.444444444444445,-74.1147985809024
3.313131313131315,-4.444444444444445,-67.40865834370946
3.474747474747476,-4.444444444444445,-59.8515543220885
3.6363636363636367,-4.444444444444445,-51.472958710232774
3.7979797979797993,-4.444444444444445,-42.3234585960394
3.9595959595959602,-4.444444444444445,-32.47524294764658
4.121212121212123,-4.444444444444445,-22.022053487861967
4.282828282828284,-4.444444444444445,-11.078564273218445
4.444444444444445,-4.444444444444445,0.22083015726665467
4.606060606060607,-4.444444444444445,11.723821780524123
4.767676767676768,-4.444444444444445,23.262577650366584
4.929292929292931,-4.444444444444445,34.65667877112509
5.090909090909092,-4.444444444444445,45.7165605445454
5.252525252525254,-4.444444444444445,56.247389278846285
5.414141414141415,-4.444444444444445,66.05329372559957
5.575757575757576,-4.444444444444445,74.94185683842001
5.737373737373739,-4.444444444444445,82.72876138841562
5.8989898989899,-4.444444444444445,89.24247413037052
6.060606060606062,-4.444444444444445,94.32884722811792
6.222222222222223,-4.444444444444445,97.85551287636572
6.383838383838386,-4.444444444444445,99.71594767115822
6.545454545454547,-4.444444444444445,99.83308736065027
6.707070707070708,-4.444444444444445,98.16238013340663
6.86868686868687,-4.444444444444445,94.69417745636247
7.030303030303031,-4.444444444444445,89.45537544578126
7.191919191919194,-4.444444444444445,82.51023653677223
7.353535353535355,-4.444444444444445,73.96034041974643
7.515151515151516,-4.444444444444445,63.94363436937374
7.676767676767678,-4.444444444444445,52.63257567281142
7.838383838383839,-4.444444444444445,40.23138228827444
8.0,-4.444444444444445,26.972431516120043
-8.0,-4.282828282828282,34.3362400526172
-7.838383838383838,-4.282828282828282,47.2963924716973
-7.6767676767676765,-4.282828282828282,59.2481986896358
-7.515151515151516,-4.282828282828282,69.96557122978687
-7.353535353535354,-4.282828282828282,79.2534662775783
-7.191919191919192,-4.282828282828282,86.95129092058255
-7.03030303030303,-4.282828282828282,92.93540126724578
-6.8686868686868685,-4.282828282828282,97.1206576044959
-6.707070707070707,-4.282828282828282,99.46102755823155
-6.545454545454545,-4.282828282828282,99.94925262631854
-6.383838383838384,-4.282828282828282,98.6156168217114
-6.222222222222222,-4.282828282828282,95.52587789422809
-6.0606060606060606,-4.282828282828282,90.77844114955039
-5.898989898989899,-4.282828282828282,84.50087277897623
-5.737373737373737,-4.282828282828282,76.8458634604525
-5.575757575757576,-4.282828282828282,67.98676348846577
-5.4141414141414135,-4.282828282828282,58.112817633137446
-5.252525252525253,-4.282828282828282,47.424231214881814
-5.090909090909091,-4.282828282828282,36.12719851082707
-4.929292929292929,-4.282828282828282,24.429020685072935
-4.767676767676767,-4.282828282828282,12.53343315621452
-4.6060606060606055,-4.282828282828282,0.6362519723199541
-4.444444444444445,-4.282828282828282,-11.078564273218621
-4.282828282828282,-4.282828282828282,-22.442355740839563
-4.121212121212121,-4.282828282828282,-33.30464165888391
-3.9595959595959593,-4.282828282828282,-43.53539371105389
-3.7979797979797976,-4.282828282828282,-53.026675461572935
-3.636363636363636,-4.282828282828282,-61.69363975723934
-3.474747474747474,-4.282828282828282,-69.47489451626481
-3.313131313131313,-4.282828282828282,-76.33226472811866
-3.1515151515151514,-4.282828282828282,-82.24999433079631
-2.9898989898989896,-4.282828282828282,-87.23344543726914
-2.828282828282828,-4.282828282828282,-91.3073637513801
-2.666666666666666,-4.282828282828282,-94.51378762246667
-2.5050505050505043,-4.282828282828282,-96.90968380369085
-2.3434343434343425,-4.282828282828282,-98.5643954666934
-2.1818181818181817,-4.282828282828282,-99.55698735822601
-2.02020202020202,-4.282828282828282,-99.97356925208804
-1.8585858585858581,-4.282828282828282,-99.90467226274959
-1.6969696969696964,-4.282828282828282,-99.44274348071461
-1.5353535353535346,-4.282828282828282,-98.67981322264025
-1.3737373737373728,-4.282828282828282,-97.70537653679374
-1.212121212121212,-4.282828282828282,-96.60451714376755
-1.0505050505050502,-4.282828282828282,-95.45628847763282
-0.8888888888888884,-4.282828282828282,-94.33235371827833
-0.7272727272727266,-4.282828282828282,-93.29587545710429
-0.5656565656565649,-4.282828282828282,-92.4006366323967
-0.4040404040404031,-4.282828282828282,-91.69036818946138
-0.2424242424242422,-4.282828282828282,-91.19825594509908
-0.08080808080808044,-4.282828282828282,-90.94659949113819
0.08080808080808133,-4.282828282828282,-90.94659949113819
0.24242424242424399,-4.282828282828282,-91.19825594509908
0.40404040404040487,-4.282828282828282,-91.69036818946142
0.5656565656565657,-4.282828282828282,-92.4006366323967
0.7272727272727284,-4.282828282828282,-93.29587545710433
0.8888888888888893,-4.282828282828282,-94.33235371827833
1.050505050505052,-4.282828282828282,-95.45628847763285
1.2121212121212128,-4.282828282828282,-96.60451714376757
1.3737373737373737,-4.282828282828282,-97.70537653679374
1.5353535353535364,-4.282828282828282,-98.67981322264026
1.6969696969696972,-4.282828282828282,-99.44274348071461
1.85858585858586,-4.282828282828282,-99.9046722627496
2.0202020202020208,-4.282828282828282,-99.97356925208805
2.1818181818181834,-4.282828282828282,-99.55698735822601
2.3434343434343443,-4.282828282828282,-98.5643954666934
2.505050505050505,-4.282828282828282,-96.90968380369085
2.666666666666668,-4.282828282828282,-94.51378762246664
2.8282828282828287,-4.282828282828282,-91.30736375138007
2.9898989898989914,-4.282828282828282,-87.2334454372691
3.1515151515151523,-4.282828282828282,-82.24999433079626
3.313131313131315,-4.282828282828282,-76.3322647281186
3.474747474747476,-4.282828282828282,-69.47489451626475
3.6363636363636367,-4.282828282828282,-61.69363975723927
3.7979797979797993,-4.282828282828282,-53.02667546157278
3.9595959595959602,-4.282828282828282,-43.53539371105389
4.121212121212123,-4.282828282828282,-33.304641658883824
4.282828282828284,-4.282828282828282,-22.44235574083939
4.444444444444445,-4.282828282828282,-11.078564273218621
4.606060606060607,-4.282828282828282,0.6362519723201318
4.767676767676768,-4.282828282828282,12.53343315621452
4.929292929292931,-4.282828282828282,24.429020685073105
5.090909090909092,-4.282828282828282,36.12719851082715
5.252525252525254,-4.282828282828282,47.42423121488189
5.414141414141415,-4.282828282828282,58.11281763313752
5.575757575757576,-4.282828282828282,67.98676348846577
5.737373737373739,-4.282828282828282,76.84586346045268
5.8989898989899,-4.282828282828282,84.50087277897623
6.060606060606062,-4.282828282828282,90.77844114955043
6.222222222222223,-4.282828282828282,95.52587789422813
6.383838383838386,-4.282828282828282,98.61561682171144
6.545454545454547,-4.282828282828282,99.94925262631854
6.707070707070708,-4.282828282828282,99.46102755823154
6.86868686868687,-4.282828282828282,97.12065760449588
7.030303030303031,-4.282828282828282,92.93540126724571
7.191919191919194,-4.282828282828282,86.95129092058248
7.353535353535355,-4.282828282828282,79.2534662775783
7.515151515151516,-4.282828282828282,69.96557122978687
7.676767676767678,-4.282828282828282,59.24819868963566
7.838383838383839,-4.282828282828282,47.296392471697146
8.0,-4.282828282828282,34.3362400526172
-8.0,-4.121212121212121,41.2908553630856
-7.838383838383838,-4.121212121212121,53.879714327686536
-7.6767676767676765,-4.121212121212121,65.31470838305917
-7.515151515151516,-4.121212121212121,75.3774153702297
-7.353535353535354,-4.121212121212121,83.88327538739453
-7.191919191919192,-4.121212121212121,90.68478118319193
-7.03030303030303,-4.121212121212121,95.67370357721009
-6.8686868686868685,-4.121212121212121,98.78232439812335
-6.707070707070707,-4.121212121212121,99.98367535954472
-6.545454545454545,-4.121212121212121,99.29080664766428
-6.383838383838384,-4.121212121212121,96.75513311096391
-6.222222222222222,-4.121212121212121,92.4639282034747
-6.0606060606060606,-4.121212121212121,86.53705568273823
-5.898989898989899,-4.121212121212121,79.12304602041871
-5.737373737373737,-4.121212121212121,70.3946381529883
-5.575757575757576,-4.121212121212121,60.54391728416585
-5.4141414141414135,-4.121212121212121,49.77718575518441
-5.252525252525253,-4.121212121212121,38.3097064359955
-5.090909090909091,-4.121212121212121,26.3604566807241
-4.929292929292929,-4.121212121212121,14.147025760686788
-4.767676767676767,-4.121212121212121,1.8807800658300657
-4.6060606060606055,-4.121212121212121,-10.2375914280008
-4.444444444444445,-4.121212121212121,-22.022053487862053
-4.282828282828282,-4.121212121212121,-33.30464165888391
-4.121212121212121,-4.121212121212121,-43.93825751901853
-3.9595959595959593,-4.121212121212121,-53.79879944676741
-3.7979797979797976,-4.121212121212121,-62.786606548980885
-3.636363636363636,-4.121212121212121,-70.82721370929555
-3.474747474747474,-4.121212121212121,-77.87143538388929
-3.313131313131313,-4.121212121212121,-83.89481420590899
-3.1515151515151514,-4.121212121212121,-88.89648711765527
-2.9898989898989896,-4.121212121212121,-92.89753613836027
-2.828282828282828,-4.121212121212121,-95.93890257031376
-2.666666666666666,-4.121212121212121,-98.07895210224042
-2.5050505050505043,-4.121212121212121,-99.39078363294215
-2.3434343434343425,-4.121212121212121,-99.95937655962818
-2.1818181818181817,-4.121212121212121,-99.87866971626947
-2.02020202020202,-4.121212121212121,-99.24866019243795
-1.8585858585858581,-4.121212121212121,-98.17260212834759
-1.6969696969696964,-4.121212121212121,-96.75437462140162
-1.5353535353535346,-4.121212121212121,-95.09607458984229
-1.3737373737373728,-4.121212121212121,-93.29587545710433
-1.212121212121212,-4.121212121212121,-91.44617661366573
-1.0505050505050502,-4.121212121212121,-89.63205265708793
-0.8888888888888884,-4.121212121212121,-87.92999635092944
-0.7272727272727266,-4.121212121212121,-86.40693603848453
-0.5656565656565649,-4.121212121212121,-85.11949779725323
-0.4040404040404031,-4.121212121212121,-84.11347567772486
-0.2424242424242422,-4.121212121212121,-83.42347045150177
-0.08080808080808044,-4.121212121212121,-83.0726585967631
0.08080808080808133,-4.121212121212121,-83.0726585967631
0.24242424242424399,-4.121212121212121,-83.42347045150177
0.40404040404040487,-4.121212121212121,-84.11347567772492
0.5656565656565657,-4.121212121212121,-85.11949779725323
0.7272727272727284,-4.121212121212121,-86.40693603848453
0.8888888888888893,-4.121212121212121,-87.92999635092944
1.050505050505052,-4.121212121212121,-89.63205265708797
1.2121212121212128,-4.121212121212121,-91.44617661366577
1.3737373737373737,-4.121212121212121,-93.29587545710436
1.5353535353535364,-4.121212121212121,-95.09607458984232
1.6969696969696972,-4.121212121212121,-96.75437462140162
1.85858585858586,-4.121212121212121,-98.17260212834762
2.0202020202020208,-4.121212121212121,-99.24866019243795
2.1818181818181834,-4.121212121212121,-99.87866971626948
2.3434343434343443,-4.121212121212121,-99.95937655962818
2.505050505050505,-4.121212121212121,-99.39078363294215
2.666666666666668,-4.121212121212121,-98.07895210224041
2.8282828282828287,-4.121212121212121,-95.93890257031373
2.9898989898989914,-4.121212121212121,-92.89753613836022
3.1515151515151523,-4.121212121212121,-88.89648711765527
3.313131313131315,-4.121212121212121,-83.89481420590894
3.474747474747476,-4.121212121212121,-77.87143538388924
3.6363636363636367,-4.121212121212121,-70.82721370929555
3.7979797979797993,-4.121212121212121,-62.786606548980814
3.9595959595959602,-4.121212121212121,-53.79879944676726
4.121212121212123,-4.121212121212121,-43.93825751901845
4.282828282828284,-4.121212121212121,-33.304641658883824
4.444444444444445,-4.121212121212121,-22.022053487862053
4.606060606060607,-4.121212121212121,-10.237591428000712
4.767676767676768,-4.121212121212121,1.8807800658301546
4.929292929292931,-4.121212121212121,14.147025760686965
5.090909090909092,-4.121212121212121,26.3604566807241
5.252525252525254,-4.121212121212121,38.30970643599558
5.414141414141415,-4.121212121212121,49.77718575518449
5.575757575757576,-4.121212121212121,60.54391728416585
5.737373737373739,-4.121212121212121,70.39463815298838
5.8989898989899,-4.121212121212121,79.12304602041877
6.060606060606062,-4.121212121212121,86.53705568273831
6.222222222222223,-4.121212121212121,92.46392820347474
6.383838383838386,-4.121212121212121,96.75513311096395
6.545454545454547,-4.121212121212121,99.2908066476643
6.707070707070708,-4.121212121212121,99.98367535954473
6.86868686868687,-4.121212121212121,98.78232439812331
7.030303030303031,-4.121212121212121,95.67370357721003
7.191919191919194,-4.121212121212121,90.68478118319186
7.353535353535355,-4.121212121212121,83.88327538739443
7.515151515151516,-4.121212121212121,75.3774153702297
7.676767676767678,-4.121212121212121,65.31470838305904
7.838383838383839,-4.121212121212121,53.87971432768638
8.0,-4.121212121212121,41.2908553630856
-8.0,-3.9595959595959593,47.81104988321617
-7.838383838383838,-3.9595959595959593,59.96429074043128
-7.6767676767676765,-3.9595959595959593,70.82404217650999
-7.515151515151516,-3.9595959595959593,80.18081672115804
-7.353535353535354,-3.9595959595959593,87.86172807859303
-7.191919191919192,-3.9595959595959593,93.73344367874299
-7.03030303030303,-3.9595959595959593,97.70411789532737
-6.8686868686868685,-3.9595959595959593,99.72428510132913
-6.707070707070707,-3.9595959595959593,99.78671875806798
-6.545454545454545,-3.9595959595959593,97.92528900122223
-6.383838383838384,-3.9595959595959593,94.2128760117601
-6.222222222222222,-3.9595959595959593,88.75841920745776
-6.0606060606060606,-3.9595959595959593,81.70320239318983
-5.898989898989899,-3.9595959595959593,73.21649197768834
-5.737373737373737,-3.9595959595959593,63.49065880585309
-5.575757575757576,-3.9595959595959593,52.735923776001194
-5.4141414141414135,-3.9595959595959593,41.17487302649413
-5.252525252525253,-3.9595959595959593,29.03689001422693
-5.090909090909091,-3.9595959595959593,16.552649309673907
-4.929292929292929,-3.9595959595959593,3.9488105511907348
-4.767676767676767,-3.9595959595959593,-8.556959008383311
-4.6060606060606055,-3.9595959595959593,-20.76051821374722
-4.444444444444445,-3.9595959595959593,-32.47524294764658
-4.282828282828282,-3.9595959595959593,-43.53539371105389
-4.121212121212121,-3.9595959595959593,-53.79879944676741
-3.9595959595959593,-3.9595959595959593,-63.148818540127294
-3.7979797979797976,-3.9595959595959593,-71.49555975815713
-3.636363636363636,-3.9595959595959593,-78.77636756522088
-3.474747474747474,-3.9595959595959593,-84.95559713908881
-3.313131313131313,-3.9595959595959593,-90.02372389089
-3.1515151515151514,-3.9595959595959593,-93.99584979124234
-2.9898989898989896,-3.9595959595959593,-96.90968380369085
-2.828282828282828,-3.9595959595959593,-98.82308577514635
-2.666666666666666,-3.9595959595959593,-99.81127186229773
-2.5050505050505043,-3.9595959595959593,-99.963784706849
-2.3434343434343425,-3.9595959595959593,-99.38133293875744
-2.1818181818181817,-3.9595959595959593,-98.17260212834759
-2.02020202020202,-3.9595959595959593,-96.45113309479439
-1.8585858585858581,-3.9595959595959593,-94.33235371827836
-1.6969696969696964,-3.9595959595959593,-91.93083745529297
-1.5353535353535346,-3.9595959595959593,-89.3578461420711
-1.3737373737373728,-3.9595959595959593,-86.719197079252
-1.212121212121212,-3.9595959595959593,-84.11347567772486
-1.0505050505050502,-3.9595959595959593,-81.63059611776285
-0.8888888888888884,-3.9595959595959593,-79.35069465232706
-0.7272727272727266,-3.9595959595959593,-77.34332454488049
-0.5656565656565649,-3.9595959595959593,-75.66690931018547
-0.4040404040404031,-3.9595959595959593,-74.36840291241403
-0.2424242424242422,-3.9595959595959593,-73.48310258304136
-0.08080808080808044,-3.9595959595959593,-73.03456227166882
0.08080808080808133,-3.9595959595959593,-73.03456227166882
0.24242424242424399,-3.9595959595959593,-73.48310258304136
0.40404040404040487,-3.9595959595959593,-74.36840291241403
0.5656565656565657,-3.9595959595959593,-75.66690931018547
0.7272727272727284,-3.9595959595959593,-77.34332454488055
0.8888888888888893,-3.9595959595959593,-79.35069465232706
1.050505050505052,-3.9595959595959593,-81.6305961177629
1.2121212121212128,-3.9595959595959593,-84.11347567772492
1.3737373737373737,-3.9595959595959593,-86.71919707925204
1.5353535353535364,-3.9595959595959593,-89.35784614207114
1.6969696969696972,-3.9595959595959593,-91.93083745529297
1.85858585858586,-3.9595959595959593,-94.33235371827838
2.0202020202020208,-3.9595959595959593,-96.45113309479439
2.1818181818181834,-3.9595959595959593,-98.17260212834762
2.3434343434343443,-3.9595959595959593,-99.38133293875745
2.505050505050505,-3.9595959595959593,-99.963784706849
2.666666666666668,-3.9595959595959593,-99.81127186229772
2.8282828282828287,-3.9595959595959593,-98.82308577514634
2.9898989898989914,-3.9595959595959593,-96.90968380369081
3.1515151515151523,-3.9595959595959593,-93.99584979124234
3.313131313131315,-3.9595959595959593,-90.02372389088991
3.474747474747476,-3.9595959595959593,-84.95559713908871
3.6363636363636367,-3.9595959595959593,-78.77636756522082
3.7979797979797993,-3.9595959595959593,-71.49555975815709
3.9595959595959602,-3.9595959595959593,-63.14881854012723
4.121212121212123,-3.9595959595959593,-53.79879944676726
4.282828282828284,-3.9595959595959593,-43.535393711053814
4.444444444444445,-3.9595959595959593,-32.47524294764658
4.606060606060607,-3.9595959595959593,-20.76051821374713
4.767676767676768,-3.9595959595959593,-8.556959008383222
4.929292929292931,-3.9595959595959593,3.9488105511908236
5.090909090909092,-3.9595959595959593,16.552649309673907
5.252525252525254,-3.9595959595959593,29.036890014227012
5.414141414141415,-3.9595959595959593,41.17487302649429
5.575757575757576,-3.9595959595959593,52.735923776001194
5.737373737373739,-3.9595959595959593,63.49065880585315
5.8989898989899,-3.9595959595959593,73.21649197768834
6.060606060606062,-3.9595959595959593,81.70320239318994
6.222222222222223,-3.9595959595959593,88.7584192074578
6.383838383838386,-3.9595959595959593,94.21287601176016
6.545454545454547,-3.9595959595959593,97.92528900122225
6.707070707070708,-3.9595959595959593,99.78671875806799
6.86868686868687,-3.9595959595959593,99.72428510132912
7.030303030303031,-3.9595959595959593,97.70411789532737
7.191919191919194,-3.9595959595959593,93.73344367874293
7.353535353535355,-3.9595959595959593,87.86172807859293
7.515151515151516,-3.9595959595959593,80.18081672115804
7.676767676767678,-3.9595959595959593,70.82404217650988
7.838383838383839,-3.9595959595959593,59.96429074043114
8.0,-3.9595959595959593,47.81104988321617
-8.0,-3.7979797979797976,53.879714327686536
-7.838383838383838,-3.7979797979797976,65.54145466963794
-7.6767676767676765,-3.7979797979797976,75.77667245942048
-7.515151515151516,-3.7979797979797976,84.38596665298213
-7.353535353535354,-3.7979797979797976,91.20918405855033
-7.191919191919192,-3.7979797979797976,96.12811500593254
-7.03030303030303,-3.7979797979797976,99.06811700147207
-6.8686868686868685,-3.7979797979797976,99.9986525278465
-6.707070707070707,-3.7979797979797976,98.93275523681811
-6.545454545454545,-3.7979797979797976,95.92546592622827
-6.383838383838384,-3.7979797979797976,91.07130518479705
-6.222222222222222,-3.7979797979797976,84.50087277897623
-6.0606060606060606,-3.7979797979797976,76.37668416581236
-5.898989898989899,-3.7979797979797976,66.88837145118481
-5.737373737373737,-3.7979797979797976,56.24738927884613
-5.575757575757576,-3.7979797979797976,44.681375245201465
-5.4141414141414135,-3.7979797979797976,32.42831931476186
-5.252525252525253,-3.7979797979797976,19.73069730637563
-5.090909090909091,-3.7979797979797976,6.829719893083623
-4.929292929292929,-3.7979797979797976,-6.0401591141101605
-4.767676767676767,-3.7979797979797976,-18.656342860428733
-4.6060606060606055,-3.7979797979797976,-30.812682387691492
-4.444444444444445,-3.7979797979797976,-42.32345859603947
-4.282828282828282,-3.7979797979797976,-53.026675461572935
-4.121212121212121,-3.7979797979797976,-62.786606548980885
-3.9595959595959593,-3.7979797979797976,-71.49555975815713
-3.7979797979797976,-3.7979797979797976,-79.07484856434509
-3.636363636363636,-3.7979797979797976,-85.47498107057397
-3.474747474747474,-3.7979797979797976,-90.67510031722486
-3.313131313131313,-3.7979797979797976,-94.68172984172057
-3.1515151515151514,-3.7979797979797976,-97.52689684940438
-2.9898989898989896,-3.7979797979797976,-99.26572099947886
-2.828282828282828,-3.7979797979797976,-99.97356925208805
-2.666666666666666,-3.7979797979797976,-99.74288607035143
-2.5050505050505043,-3.7979797979797976,-98.67981322264026
-2.3434343434343425,-3.7979797979797976,-96.90071428647991
-2.1818181818181817,-3.7979797979797976,-94.52871563082844
-2.02020202020202,-3.7979797979797976,-91.69036818946142
-1.8585858585858581,-3.7979797979797976,-88.51252291827204
-1.6969696969696964,-3.7979797979797976,-85.1194977972532
-1.5353535353535346,-3.7979797979797976,-81.63059611776285
-1.3737373737373728,-3.7979797979797976,-78.15801531021977
-1.212121212121212,-3.7979797979797976,-74.80516365022514
-1.0505050505050502,-3.7979797979797976,-71.66537997360376
-0.8888888888888884,-3.7979797979797976,-68.82103035411788
-0.7272727272727266,-3.7979797979797976,-66.34293698946328
-0.5656565656565649,-3.7979797979797976,-64.29007975133729
-0.4040404040404031,-3.7979797979797976,-62.70950129978997
-0.2424242424242422,-3.7979797979797976,-61.63634334848355
-0.08080808080808044,-3.7979797979797976,-61.093945117804026
0.08080808080808133,-3.7979797979797976,-61.093945117804026
0.24242424242424399,-3.7979797979797976,-61.63634334848358
0.40404040404040487,-3.7979797979797976,-62.709501299790006
0.5656565656565657,-3.7979797979797976,-64.29007975133729
0.7272727272727284,-3.7979797979797976,-66.34293698946333
0.8888888888888893,-3.7979797979797976,-68.82103035411788
1.050505050505052,-3.7979797979797976,-71.66537997360379
1.2121212121212128,-3.7979797979797976,-74.80516365022514
1.3737373737373737,-3.7979797979797976,-78.15801531021977
1.5353535353535364,-3.7979797979797976,-81.6305961177629
1.6969696969696972,-3.7979797979797976,-85.11949779725323
1.85858585858586,-3.7979797979797976,-88.51252291827208
2.0202020202020208,-3.7979797979797976,-91.69036818946145
2.1818181818181834,-3.7979797979797976,-94.52871563082846
2.3434343434343443,-3.7979797979797976,-96.90071428647994
2.505050505050505,-3.7979797979797976,-98.67981322264026
